央视频道,#genre#
CCTV-01,http://111.15.174.107:8969/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://111.160.17.2:59901/tsfile/live/0001_1.m3u8
CCTV-01,http://111.221.137.228:8278/cctv1/playlist.m3u8$720P
CCTV-01,http://111.225.115.142:808/home/storager/6bbc84c2-18fb-444e-a900-d7ed884a2731/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://111.225.115.34:808/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://111.225.93.200:9901/tsfile/live/0001_1.m3u8
CCTV-01,http://111.227.196.164:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://111.29.9.33:6610/000000001000/1000000001000021973/index.m3u8?channel-id=bestzb&Contentid=1000000001000021973&livemode=1&stbId=3
CCTV-01,http://111.33.89.26:9901rtp://224.2.5.96:6096
CCTV-01,http://111.61.236.247:9081/hls/1/index.m3u8
CCTV-01,http://111.74.155.231:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://111.9.163.109:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://111.9.163.109:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://112.101.78.50:9901/tsfile/live/0001_1.m3u8
CCTV-01,http://112.122.32.184:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://112.122.33.119:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://112.122.33.79:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://112.123.155.153:9901/tsfile/live/0001_1.m3u8
CCTV-01,http://112.123.206.32:808/hls/1/index.m3u8
CCTV-01,http://112.123.208.93:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://112.123.243.37:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://112.132.181.221:9988/hls/1/index.m3u8
CCTV-01,http://112.46.105.20:8009/hls/501/index.m3u8
CCTV-01,http://112.89.121.23:80/PLTV/88888973/224/3221225768/10000100000000060000000000337107_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,7818,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowlhOLuRCiHgtW469LYGcBty:20181110091937,END&GuardEncType=2
CCTV-01,http://112.89.121.24:80/PLTV/88888973/224/3221225737/10000100000000060000000000334541_0.smil/01.m3u8?fmt=ts2hls,504,01.m3u8,0,2574,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowld749xlLi+NCL05tohNfGt:20181110091937,END&GuardEncType=2
CCTV-01,http://112.99.193.34:9901/tsfile/live/1017_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV-01,http://113.101.119.27:808/hls/113/index.m3u8
CCTV-01,http://113.111.16.208:8888/rtp/239.77.0.129:5146
CCTV-01,http://113.15.187.9:8181/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://113.195.162.70:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://113.201.61.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://113.218.218.5:8001/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://113.56.95.223:8889/udp/228.0.0.167:7167
CCTV-01,http://113.56.95.223:8889/udp/228.0.0.1:6108
CCTV-01,http://113.57.103.216:9000/tsfile/live/0001_1.m3u8
CCTV-01,http://113.65.7.94:8888/rtp/239.77.0.129:5146
CCTV-01,http://113.66.5.224:4433/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://113.98.122.166:9901/tsfile/live/1001_1.m3u8?key=txiptv
CCTV-01,http://114.104.171.233:20080/hls/1/index.m3u8
CCTV-01,http://114.252.229.26:9876/rtp/239.3.1.129:8008
CCTV-01,http://114.254.89.70:2222/rtp/239.3.1.129:8008
CCTV-01,http://114.85.44.115:8889/udp/239.45.3.145:5140
CCTV-01,http://114.89.204.217:4022/udp/239.45.3.145:5140
CCTV-01,http://115.171.216.195:4000/udp/225.1.8.1:8008
CCTV-01,http://115.171.216.91:4000/udp/225.1.8.101:8080
CCTV-01,http://115.171.216.91:4000/udp/225.1.8.1:8008
CCTV-01,http://115.171.86.251:9901/tsfile/live/16000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://115.58.216.93:4000/udp/225.1.4.1:1030
CCTV-01,http://115.58.216.93:4000/udp/225.1.4.73:1102
CCTV-01,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel1/1300.m3u8
CCTV-01,http://116.162.6.192/1.v.smtcdns.net/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel1/index.m3u8
CCTV-01,http://116.162.6.192/1.v.smtcdns.net/hljbuv52.live.bestvcdn.com.cn/liveplay-kk.rtxapp.com/live/program/live/cctv1/1300000/mnf.m3u8
CCTV-01,http://116.162.6.192/1.v.smtcdns.net/hljbuv52.live.bestvcdn.com.cn/liveplay-kk.rtxapp.com/live/program/live/cctv18m/8000000/mnf.m3u8
CCTV-01,http://116.162.6.192/1.v.smtcdns.net/hljbuv52.live.bestvcdn.com.cn/liveplay-kk.rtxapp.com/live/program/live/cctv1hd/4000000/mnf.m3u8
CCTV-01,http://116.162.6.192/1.v.smtcdns.net/hljbuv52.live.bestvcdn.com.cn/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV-01,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel1/1300.m3u8
CCTV-01,http://116.226.38.242:4022/udp/239.45.3.145:5140
CCTV-01,http://116.237.8.193:8888/udp/239.45.3.145:5140
CCTV-01,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$20桂电SD直
CCTV-01,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv
CCTV-01,http://117.41.138.38:9999/udp/239.252.219.200:5140
CCTV-01,http://118.122.103.235:4022/udp/239.93.0.148:5140
CCTV-01,http://118.122.103.235:4022/udp/239.93.0.184:5140
CCTV-01,http://118.122.103.235:4022/udp/239.93.1.68:5140
CCTV-01,http://118.122.103.235:4022/udp/239.93.1.87:5140
CCTV-01,http://118.122.189.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://118.248.167.74:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://118.79.112.231:6000/udp/226.0.2.153:9136
CCTV-01,http://118.79.112.231:6000/udp/226.0.2.18:8056
CCTV-01,http://118.79.113.176:6001/rtp/226.0.2.153:9136
CCTV-01,http://118.79.113.176:6001/rtp/226.0.2.16:8040
CCTV-01,http://118.79.113.176:6001/rtp/226.0.2.18:8056
CCTV-01,http://119.100.148.10:8888/udp/239.254.96.96:8550
CCTV-01,http://119.125.134.153:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.172.161:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.172.176:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.172.213:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.172.216:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.172.56:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://119.129.173.106:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227607/1.m3u8?HlsProfileId=
CCTV-01,http://120.196.232.19:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226737/1.m3u8
CCTV-01,http://120.234.220.107:7000/udp/239.20.0.104:2006
CCTV-01,http://120.238.94.10:9901/tsfile/live/1018_1.m3u8
CCTV-01,http://120.238.94.10:9901/tsfile/live/1018_1.m3u8$19粤移FD直
CCTV-01,http://120.7.30.152:2024/live/CCTV1高清/index.m3u8
CCTV-01,http://120.7.86.39:808/hls/1/index.m3u8
CCTV-01,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-01,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-01,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-01,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-01,http://121.11.160.7:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://121.18.43.254:10000/hls/1/index.m3u8
CCTV-01,http://121.19.134.140:808/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://121.19.134.142:808/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://121.29.169.187:7777/udp/239.253.92.83:8012
CCTV-01,http://123.139.57.170:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://123.154.30.3:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://123.155.52.58:8881/udp/233.50.201.118:5140
CCTV-01,http://123.160.235.151:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://123.163.114.5:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://123.163.55.234:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-01,http://123.168.95.193:4000/udp/239.21.1.120:5002
CCTV-01,http://123.168.95.193:4000/udp/239.21.1.1:5002
CCTV-01,http://123.179.176.35:10000/udp/239.29.0.113:5000
CCTV-01,http://123.182.215.81:8088/tsfile/live/faacts/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://123.189.36.4:9901/tsfile/live/1156_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://123.55.105.199:8888/rtp/239.16.10.1:2000
CCTV-01,http://123.55.105.199:8888/rtp/239.16.10.36:2000
CCTV-01,http://123.55.105.199:8888/rtp/239.16.20.1:10010
CCTV-01,http://124.115.205.101:8888/newlive/live/hls/2/live.m3u8
CCTV-01,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://124.165.251.82:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://124.231.212.45:9999udp://@228.1.1.1:6001
CCTV-01,http://127.0.0.1
CCTV-01,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=cctv1
CCTV-01,http://139.170.104.157:8000/udp/239.120.2.220:5141
CCTV-01,http://14.135.72.70:8888/udp/239.121.4.113:8636
CCTV-01,http://14.212.185.146:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://14.212.185.27:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://14.29.76.30:9901/tsfile/live/1000_1.m3u8?key=txiptv
CCTV-01,http://148.135.93.213:81/live.php?id=CCTV1
CCTV-01,http://150.138.77.132:10037/xxw/Smartv.php?id=cctv1
CCTV-01,http://171.105.201.164:4022/udp/239.81.0.13:4056
CCTV-01,http://171.108.239.79:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://171.116.56.95:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://171.116.59.153:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://171.118.162.212:9003//hls/1/index.m3u8
CCTV-01,http://171.118.222.151:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://171.120.5.40:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://180.140.115.220:50085/hls/1/index.m3u8
CCTV-01,http://180.174.54.152:8801/tsfile/live/0001_1.m3u8
CCTV-01,http://182.32.160.8:9997/udp/239.21.1.120:5002
CCTV-01,http://182.32.160.8:9997/udp/239.21.1.1:5002
CCTV-01,http://183.131.246.250:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://183.184.230.86:9003//hls/1/index.m3u8
CCTV-01,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://183.236.32.24:4433/hls/16/index.m3u8
CCTV-01,http://183.3.134.56:9901/tsfile/live/0001_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV-01,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://192.3.130.92:20006/live/cctv1/stream.m3u8
CCTV-01,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV-01,http://202.102.201.244:40022/rtp/238.1.78.166:7200
CCTV-01,http://202.168.187.208:9089/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://211.142.224.62:2023rtp://239.1.0.105:1025
CCTV-01,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://218.15.214.115:10000/udp/239.77.0.129:5146
CCTV-01,http://218.15.214.115:10000/udp/239.77.0.86:5146
CCTV-01,http://218.241.192.50:8808/rtp/239.3.1.129:8008
CCTV-01,http://218.29.135.2:4000/rtp/225.1.4.1:1030
CCTV-01,http://218.29.135.2:4000/rtp/225.1.4.73:1102
CCTV-01,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://218.86.153.10:9007/udp/238.255.2.91:5999
CCTV-01,http://218.89.240.144:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://218.92.37.174:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://219.135.180.210:18888/hls/1/index.m3u8
CCTV-01,http://219.135.208.218:8083/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://219.145.19.53:4000/udp/239.112.205.59:5140
CCTV-01,http://219.145.93.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://219.147.200.9:18080/newlive/live/hls/1/live.m3u8
CCTV-01,http://219.159.147.195:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://220.164.192.48:50085/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://220.249.114.102:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://221.0.78.198:1681/hls/10201/index.m3u8
CCTV-01,http://221.13.235.138:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://221.193.168.160:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://221.193.168.177:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://221.198.188.66:8888/udp/225.1.1.120:5002
CCTV-01,http://221.213.69.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.213.91.104:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.213.91.145:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.213.91.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.213.91.36:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.213.91.64:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://221.226.4.10:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://222.134.245.16:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://222.173.108.238:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://222.174.140.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV-01,http://222.213.163.143:8547/hls/1/index.m3u8
CCTV-01,http://222.219.183.103:8089/hls/1/index.m3u8
CCTV-01,http://222.223.118.222:2180/live/cctv1/index.m3u8
CCTV-01,http://222.240.82.92:9901/tsfile/live/0001_1.m3u8
CCTV-01,http://222.241.145.204:8888/udp/239.76.245.51:1234
CCTV-01,http://222.241.145.204:8888/udp/239.76.246.151:1234
CCTV-01,http://222.241.145.204:8888/udp/239.76.253.151:9000
CCTV-01,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv
CCTV-01,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0$标清IPTV
CCTV-01,http://222.67.24.234:1688/udp/239.45.3.145:5140
CCTV-01,http://222.67.47.207:8888/udp/239.45.3.145:5140
CCTV-01,http://222.67.47.207:9999/udp/239.45.3.145:5140
CCTV-01,http://222.81.86.42:8060/hls/ch3/ch3.m3u8
CCTV-01,http://222.90.48.33:9999/rtp/239.112.205.59:5140
CCTV-01,http://223.145.224.117:8000/udp/239.76.246.151:1234
CCTV-01,http://223.145.224.117:8000/udp/239.76.252.51:9000
CCTV-01,http://223.145.224.117:8000/udp/239.76.253.151:9000
CCTV-01,http://223.145.224.119:8000/udp/239.76.246.151:1234
CCTV-01,http://223.145.224.119:8000/udp/239.76.252.51:9000
CCTV-01,http://223.145.224.119:8000/udp/239.76.253.151:9000
CCTV-01,http://223.151.49.74:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://223.198.242.131:4000/udp/239.253.64.120:5140
CCTV-01,http://223.198.242.131:4000/udp/239.253.64.12:5140
CCTV-01,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8
CCTV-01,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://23.175.201.119:20006/live/cctv1/stream.m3u8
CCTV-01,http://27.10.213.226:8006/udp/225.0.4.74:7980
CCTV-01,http://27.19.54.57:34567/bptv/10000100000000050000000003864351.m3u8
CCTV-01,http://27.40.16.70:8114/GD_CUCC/G_CCTV-1-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-01,http://36.129.204.120:880/CCD303.m3u8
CCTV-01,http://36.136.38.87:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://36.248.137.69:60033/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://36.40.236.219:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-01,http://36.49.50.29:8800/udp/239.37.0.218:5540
CCTV-01,http://36.49.50.29:8800/udp/239.37.0.254:5540
CCTV-01,http://39.134.144.6:8089/PLTV/88888888/224/3221225859/index.m3u8
CCTV-01,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-01,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV-01,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
CCTV-01,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-01,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV-01,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV-01,http://39.134.52.215/PLTV/88888888/224/3221226443/index.m3u8
CCTV-01,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=
CCTV-01,http://39.134.64.87:6610/PLTV/88888888/224/3221226016/index.m3u8?IASHttpSessionId=$17黑移FD回
CCTV-01,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=
CCTV-01,http://39.134.64.87:6610/PLTV/88888888/224/3221226559/index.m3u8?IASHttpSessionId=$13黑移FD回
CCTV-01,http://39.134.65.106/PLTV/88888888/224/3221225816/1.m3u8
CCTV-01,http://39.134.65.106/PLTV/88888888/224/3221225816/1.m3u8?
CCTV-01,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$16黑移FD回
CCTV-01,http://39.134.65.208/PLTV/88888888/224/3221225816/main.m3u8$1黑移FD回
CCTV-01,http://39.134.65.208/PLTV/88888888/224/3221226119/main.m3u8$2黑移FD回
CCTV-01,http://39.134.65.239/PLTV/88888888/224/3221225816/1.m3u8$7黑移FD回
CCTV-01,http://39.134.65.86/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$12黑移FD回
CCTV-01,http://39.134.66.46/PLTV/88888888/224/3221225816/1.m3u8$10黑移FD回
CCTV-01,http://39.134.66.66/PLTV/88888888/224/3221225706/index.m3u8
CCTV-01,http://39.134.66.66/PLTV/88888888/224/3221225816/index.m3u8
CCTV-01,http://39.134.66.66/PLTV/88888888/224/3221225816/main.m3u8$14黑移FD回
CCTV-01,http://39.134.66.66/PLTV/88888888/224/3221226119/main.m3u8$3黑移FD回
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8$6黑移FD回
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8$牡丹移
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8$11黑移FD回
CCTV-01,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8$牡丹移
CCTV-01,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8$8黑移FD回
CCTV-01,http://39.135.126.62/PLTV/88888888/224/3221226443/index.m3u8
CCTV-01,http://39.135.126.62/PLTV/88888888/224/3221226709/index.m3u8
CCTV-01,http://39.135.126.62/PLTV/88888888/224/3221226746/index.m3u8
CCTV-01,http://39.135.126.62/PLTV/88888888/224/3221226896/index.m3u8
CCTV-01,http://39.135.133.132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-01,http://39.135.133.154/TVOD/88888888/224/3221226119/main.m3u8$9黑NFD回
CCTV-01,http://39.135.133.154:80/TVOD/88888888/224/3221226119/main.m3u8
CCTV-01,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-01,http://39.135.133.155:80/TVOD/88888888/224/3221226119/main.m3u8
CCTV-01,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-01,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226559/index.m3u8
CCTV-01,http://39.135.133.157/wh7f454c46tw2037044632_2010184924/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8?icpid=88888888&RTS=1736916876&from=23&hms_devid=1247&vqe=3$4黑NFD回
CCTV-01,http://39.135.133.157:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV-01,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?
CCTV-01,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV-01,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV-01,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
